"#","Brand","Exact bottle / product","Product type","What we need","Existing product/source page","Current inactive reason","Image URL / result"
"112","Sand + Fog","Rose & Pear","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/rose-pear-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"113","Sand + Fog","Rose & Peony","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/rose-peony-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"114","Sand + Fog","Rose Dew","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/rose-dew-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"115","Sand + Fog","Rose of Nowhere","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/rose-of-nowhere-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"116","Sand + Fog","Rue de Fleur","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/rue-de-fleur-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"117","Sand + Fog","Saddle & Spice","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/saddle-spice-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"118","Sand + Fog","Saint Barts","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/saint-barts-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"119","Sand + Fog","Santal Iris","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/santal-iris-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"120","Sand + Fog","Sea Salt Coast","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sea-salt-coast-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"121","Sand + Fog","Shoreline","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/shoreline-50-ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"122","Sand + Fog","Silk Musk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/silk-musk-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"123","Sand + Fog","Soft Skin","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/soft-skin-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"124","Sand + Fog","Soft Vanilla","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/soft-vanilla-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"125","Sand + Fog","Solar Bloom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/solar-bloom-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"126","Sand + Fog","Spa Day","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/spa-day-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"127","Sand + Fog","Spring Morning","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/spring-morning-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"128","Sand + Fog","Spritz","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/summer-spritz-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"129","Sand + Fog","Starfruit Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/starfruit-blossom-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"130","Sand + Fog","Strawberry Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/strawberry-blossom-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"131","Sand + Fog","Strawberry Mochi","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/strawberry-mochi-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"132","Sand + Fog","Strawberry Shake","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/strawberry-shake-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"133","Sand + Fog","Strawberry Shortcake","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/strawberry-shortcake-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"134","Sand + Fog","Strawberry Spritz","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/strawberry-spritz-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"135","Sand + Fog","Sugar & Amber","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sugar-amber-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"136","Sand + Fog","Sugar Rush","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sugar-rush-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"137","Sand + Fog","Summer Jasmine","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/summer-jasmine-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"138","Sand + Fog","Sunset Boulevard","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sunset-boulevard-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"139","Sand + Fog","Sweet Apple","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sweet-apple-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"140","Sand + Fog","Sweet Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sweet-blossom-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"141","Sand + Fog","Sweet Candy","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sweet-candy-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"142","Sand + Fog","Sweet Dreams","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sweet-dreams-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"143","Sand + Fog","Sweet Honey","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sweet-honey-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"144","Sand + Fog","Sweet Ivory","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sweet-ivory-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"145","Sand + Fog","Sweet Lavender","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sweet-lavender-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"146","Sand + Fog","Sweet Mochi","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sweet-mochi-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"147","Sand + Fog","Sweet Oud","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sweet-oud-50ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"148","Sand + Fog","Sweet Rose","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/sweet-rose-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"149","Sand + Fog","Teakwood","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/teakwood-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"150","Sand + Fog","Toasted Coconut","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/toasted-coconut-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"151","Sand + Fog","Toasted Marshmallow","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/toasted-marshmallow-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"152","Sand + Fog","Tropical Dragonfruit","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/tropical-dragonfruit-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"153","Sand + Fog","Tropical Guava","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/tropical-guava-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"154","Sand + Fog","Upper East Side","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/upper-east-side-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"155","Sand + Fog","Vanilla & Amber","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-amber-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"156","Sand + Fog","Vanilla Almond","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-almond-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"157","Sand + Fog","Vanilla Ash","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-ash-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"158","Sand + Fog","Vanilla Bloom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-bloom-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"159","Sand + Fog","Vanilla Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-blossom-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"160","Sand + Fog","Vanilla Cake","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-cake-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"161","Sand + Fog","Vanilla Cashmere","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-cashmere-50ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"162","Sand + Fog","Vanilla Icing","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-icing-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"163","Sand + Fog","Vanilla Latte","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-latte-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"164","Sand + Fog","Vanilla Marshmallow","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-marshmallow-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"165","Sand + Fog","Vanilla Milk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-milk-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"166","Sand + Fog","Vanilla Musk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-musk-perfume-oil-1","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"167","Sand + Fog","Vanilla Powder","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-powder-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"168","Sand + Fog","Vanilla Reserve","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-reserve-perfume-oil-dropper-not-arrived-yet","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"169","Sand + Fog","Vanilla Sands","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-sands-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"170","Sand + Fog","Vanilla Silk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-silk-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"171","Sand + Fog","Vanilla Sugar","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-sugar-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"172","Sand + Fog","Vanilla Toffee","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-toffee-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"173","Sand + Fog","Vanilla Woods","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vanilla-woods-50ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"174","Sand + Fog","Velvet Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/velvet-blossom-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"175","Sand + Fog","Venice","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/venice-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"176","Sand + Fog","Vienna","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/vienna-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"177","Sand + Fog","Violet Sandalwood","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/violet-sandalwood-perfume-oil","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"178","Sand + Fog","Watermelon Candy","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/watermelon-candy-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"179","Sand + Fog","Watermelon Sugar","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/watermelon-sugar-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"180","Sand + Fog","Watermelon Swirl","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/watermelon-swirl-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"181","Sand + Fog","Whipped Cherry","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/whipped-cherry-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"182","Sand + Fog","Whipped Latte","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/whipped-latte-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"183","Sand + Fog","White Palm","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/white-palm-perfume-oil-dropper-not-arrived-yet-copy","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"184","Sand + Fog","White Peach","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/white-peach-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"185","Sand + Fog","White Pear","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/white-pear-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"186","Sand + Fog","White Silk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/white-silk-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"187","Sand + Fog","White Tulip","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/white-tulip-perfume-oil-rollerball-copy","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"188","Sand + Fog","White Vanilla","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/white-vanilla-perfume-oil","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"189","Sand + Fog","Wildflower & Honey","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/wildflower-honey-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"190","Sand + Fog","19th Hole","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/19th-hole-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"191","Sand + Fog","About Last Night","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/rose-peony-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"192","Sand + Fog","After Midnight","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/after-midnight-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"193","Sand + Fog","Amber & Pear","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/amber-pear-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"194","Sand + Fog","Amber Bloom","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/amber-bloom-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"195","Sand + Fog","Amber Cove","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/amber-cove-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"196","Sand + Fog","Amber Musk","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/amber-musk-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"197","Sand + Fog","Balinese Coconut","Lotion","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/balinese-coconut-body-lotion","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"198","Sand + Fog","Balinese Coconut","Body Perfume","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/balinese-coconut-106-ml-shimmer-hair-body-perfume","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"199","Sand + Fog","Balinese Coconut","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/balinese-coconut-106-ml-shimmer-hair-body-perfume","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"200","Sand + Fog","Banana Cream","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/banana-cream-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"201","Sand + Fog","Banana Crème","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/banana-creme-12-7-oz-body-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"202","Sand + Fog","Berries & Cream","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/berries-cream-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"203","Sand + Fog","California Beach House","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/california-beach-house-9-35-oz-gel-scent-beads","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"204","Sand + Fog","California Beach House","Lotion","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/california-beach-house-body-lotion","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"205","Sand + Fog","Candy Cloud","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/candy-cloud-50-ml-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"206","Sand + Fog","Cashmere & Linen","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/cashmere-linen-11-5-oz-fabric-spray","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"207","Sand + Fog","Cherry Kiss","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/cherry-kiss-50-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"208","Sand + Fog","Citrus Blossom","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/citrus-blossom-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"209","Sand + Fog","Clean Waves","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/clean-waves-11-8-oz-fabric-spray","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"210","Sand + Fog","Coastal Bloom","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/coastal-bloom-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"211","Sand + Fog","Coastal Cashmere","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/coastal-cashmere-100-ml-eau-de-toilette-1","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"212","Sand + Fog","Coastal Cashmere","Lotion","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/coastal-cashmere-body-lotion","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"213","Sand + Fog","Cobalt","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/cobalt-95-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"214","Sand + Fog","Coconut & Lychee","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/coconut-lychee-9-35-oz-gel-scent-beads","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"215","Sand + Fog","Coconut Beach","Body Oil","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/coconut-beach-8-12oz-hyaluronic-body-serum","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"216","Sand + Fog","Coconut Cream","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/coconut-cream-50-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"217","Sand + Fog","Coconut Cream","Body Oil","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/coconut-cream-4-oz-illuminating-body-oil","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"218","Sand + Fog","Coconut Creme","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/coconut-creme-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"219","Sand + Fog","Coconut Crème","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/coconut-cream-16-9-oz-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"220","Sand + Fog","Cotton Candy","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/cotton-candy-16-9-oz-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"221","Sand + Fog","Dark Woods","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/dark-woods-3-38-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"222","Sand + Fog","Dinner Date","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/velvet-blossom-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"223","Sand + Fog","Dreamist Coconut Beach","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/dreamist-coconut-beach-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"224","Sand + Fog","Dreamist Marshmallow Skies","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/marshmallow-skies-100-ml-eau-de-toilette-2","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"225","Sand + Fog","Driftwood & Leather","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/driftwood-leather-3-38-oz-eau-de-toilette-1","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"226","Sand + Fog","Dune","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/dune-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
